SUPL,PLANT,S.DOCK,COMP,PLANT,DOCK,Production Routing,PART #,T/C FROM(UNL),T/C TO (UNL),PART DESC,Life Cycle Code,Team Member,Model Name,ORD Method,BvsC REF,KBN,QTY /CONT,V.SHARE FLG[SYS L/O DATE BASIS],V.SHARE VALUE,PC DELIV,PC SAFETY,LS DELIV,LS SAFTY,Safety(PCS),Packaging Type,Part PCS Weight(g),PACK QTY/CONT,Latest Physical Inventory DTE & Time,Create User,Create Date Time,Update User,Update Date Time,V.SHARE GROUP
5002,1,   ,807D,4,43,      ,74451KK02000,20260501,20260531,BOLT  BATTERY CLAMP,0,,579W,1,0,689C,200, ,,0,32,18,42,4,TP331             ,29,200,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5002,1,   ,807D,4,43,      ,74451KK02000,20260601,20260604,BOLT  BATTERY CLAMP,0,,579W,1,0,689C,200, ,,0,32,18,42,9,TP331             ,29,200,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5002,1,   ,807D,4,43,      ,74451KK02000,20260605,20260731,BOLT  BATTERY CLAMP,0,,579W,1,0,689C,200, ,,0,32,18,42,1,TP331             ,29,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5002,1,   ,807D,4,43,      ,74451KK02000,20260801,20260831,BOLT  BATTERY CLAMP,0,,579W,1,0,689C,200, ,,0,32,18,28,0,TP331             ,29,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT03000,20260605,20260630,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,815E,200, ,,0,5,30,42,1,TP331             ,26,200,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT03000,20260701,20260731,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,815E,200, ,,0,5,30,42,2,TP331             ,26,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK16000,20260601,20260630,SUPPORT ASSY  BRAKE PEDAL,0,,824W 867B,1,0,5624,3, ,,0,6,15,42,3,TP362             ,2777,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK16000,20260701,20260731,SUPPORT ASSY  BRAKE PEDAL,0,,824W 867B,1,0,5624,3, ,,0,6,15,42,0,TP362             ,2777,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT03000,20260801,20260831,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,815E,200, ,,0,5,30,28,1,TP331             ,26,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT03000,20260901,99991231,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,815E,200, ,,0,15,30,30,1,TP331             ,26,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT04000,20260501,20260531,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,816E,100, ,,0,5,30,42,101,TP331             ,36,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT04000,20260601,20260604,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,816E,100, ,,0,5,30,42,3,TP331             ,36,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK16000,20260801,20260831,SUPPORT ASSY  BRAKE PEDAL,0,,824W 867B,1,0,5624,3, ,,0,6,15,28,0,TP362             ,2777,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT04000,20260605,20260731,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,816E,100, ,,0,5,30,42,0,TP331             ,36,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK16000,20260901,99991231,SUPPORT ASSY  BRAKE PEDAL,0,,824W 867B,1,0,5624,3, ,,0,6,15,30,0,TP362             ,2777,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110VT01000,20260501,20260531,SUPPORT ASSY  BRAKE PEDAL,0,,874W,1,0,734E,2, ,,0,6,15,42,1,TP363             ,0,2,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT04000,20260801,20260831,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,816E,100, ,,0,5,30,28,100,TP331             ,36,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT04000,20260901,99991231,BRACKET  RADIO RECEIVER  B,0,,874W,1,0,816E,100, ,,0,15,30,30,100,TP331             ,36,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110VT01000,20260601,20260604,SUPPORT ASSY  BRAKE PEDAL,0,,874W,1,0,734E,2, ,,0,6,15,42,2,TP363             ,0,2,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110VT01000,20260605,20260731,SUPPORT ASSY  BRAKE PEDAL,0,,874W,1,0,734E,2, ,,0,6,15,42,0,TP363             ,0,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110VT01000,20260801,20260831,SUPPORT ASSY  BRAKE PEDAL,0,,874W,1,0,734E,2, ,,0,6,15,28,0,TP363             ,0,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110VT01000,20260901,99991231,SUPPORT ASSY  BRAKE PEDAL,0,,874W,1,0,734E,2, ,,0,6,15,30,0,TP363             ,0,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86212VT08000,20260601,99991231,BRACKET  RADIO RECEIVER  B,0,,096J,1,0,19EB,120, ,,0,0,35,41,0,TP331             ,25,120,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86214KK01000,20260501,20260531,BRACKET  RADIO EARTH,0,,579W,1,0,014D,40, ,,0,0,38,42,4,TP332             ,61,40,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,86214KK01000,20260601,20260604,BRACKET  RADIO EARTH,0,,579W,1,0,014D,40, ,,0,0,38,42,9,TP332             ,61,40,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK11000,20260501,20260531,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,268C,3, ,,0,6,15,42,3,TP362             ,2090,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK11000,20260601,20260604,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,268C,3, ,,0,6,15,42,6,TP362             ,2090,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK11000,20260605,20260731,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,268C,3, ,,0,6,15,42,1,TP362             ,2090,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK11000,20260801,20260831,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,268C,3, ,,0,6,15,28,0,TP362             ,2090,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK11000,20260901,99991231,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,268C,3, ,,0,6,15,30,0,TP362             ,2090,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK12000,20260501,20260731,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,269C,2, ,,0,6,15,42,0,TP362             ,2740,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK12000,20260801,20260831,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,269C,2, ,,0,6,15,28,0,TP362             ,2740,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK12000,20260901,99991231,SUPPORT ASSY  BRAKE PEDAL,0,,579W,1,0,269C,2, ,,0,6,15,30,0,TP362             ,2740,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK15000,20260501,20260831,SUPPORT ASSY  BRAKE PEDAL,0,,975W,1,0,234W,2, ,,0,6,15,42,0,TP362             ,2127,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK15000,20260901,99991231,SUPPORT ASSY  BRAKE PEDAL,0,,975W,1,0,234W,2, ,,0,6,15,30,2,TP362             ,2127,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,KP1,807D,4,43,      ,47110KK16000,20260501,20260531,SUPPORT ASSY  BRAKE PEDAL,0,,824W 867B,1,0,5624,3, ,,0,6,15,42,0,TP362             ,2777,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,896680K31000,20260801,20260831,BRACKET  ENGINE CONTROL COMPUTER  NO.2,0,,824W 867B,1,0,5901,40, ,,0,11,4,28,0,TP332             ,67,40,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,896680K31000,20260901,99991231,BRACKET  ENGINE CONTROL COMPUTER  NO.2,0,,824W 867B,1,0,5901,40, ,,0,11,12,30,0,TP332             ,67,40,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260501,20260531,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,38,12,9,TP332             ,34,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260601,20260604,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,38,12,21,TP332             ,34,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260605,20260630,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,38,12,3,TP332             ,34,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260701,20260731,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,37,12,4,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260801,20260831,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,33,10,1,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T000500,20260901,99991231,CLAMP  HOSE,0,ASSY IMV4  IMV5,272W 408W,1,0,2793,100, ,,0,0,38,12,1,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T001000,20241202,99991231,CLAMP  HOSE,0,,272W 408W,1,0,3866,100, ,,0,0,35,26,0,TP332             ,33,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T002000,20260501,20260531,CLAMP  HOSE,0,,579W,1,0,204D,100, ,,0,32,7,42,4,TP332             ,34,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T002000,20260601,20260604,CLAMP  HOSE,0,,579W,1,0,204D,100, ,,0,32,7,42,9,TP332             ,34,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T002000,20260605,20260731,CLAMP  HOSE,0,,579W,1,0,204D,100, ,,0,32,7,42,1,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T002000,20260801,20260831,CLAMP  HOSE,0,,579W,1,0,204D,100, ,,0,32,7,28,0,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90460T002000,20260901,99991231,CLAMP  HOSE,0,,579W,1,0,204D,100, ,,0,34,7,30,0,TP332             ,34,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260501,20260531,CLAMP,0,,579W,1,0,205D,300, ,,0,48,17,42,8,TP331             ,15,300,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260601,20260604,CLAMP,0,,579W,1,0,205D,300, ,,0,48,17,42,17,TP331             ,15,300,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260605,20260630,CLAMP,0,,579W,1,0,205D,300, ,,0,48,17,42,2,TP331             ,15,300,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260701,20260731,CLAMP,0,,579W,1,0,205D,300, ,,0,46,17,42,2,TP331             ,15,300,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260801,20260831,CLAMP,0,,579W,1,0,205D,300, ,,0,42,17,28,0,TP331             ,15,300,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5007,1,   ,807D,4,43,      ,90461T000700,20260901,99991231,CLAMP,0,,579W,1,0,205D,300, ,,0,49,17,30,0,TP331             ,15,300,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260601,20260604,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,27,14,42,12,TP562             ,3855,1,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260605,20260630,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,27,14,42,2,TP562             ,3855,1,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,AP1,807D,4,43,      ,477820K24100,20260901,99991231,COVER  DISC BRAKE DUST  FR LH,0,,578W,1,0,550J,15, ,,0,0,38,30,0,TP362             ,530,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260701,20260731,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,27,14,42,3,TP562             ,3855,1,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260501,20260531,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,38,42,4,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260801,20260831,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,27,14,28,1,TP562             ,3855,1,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260601,20260604,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,38,42,9,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260901,99991231,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,29,14,30,1,TP562             ,3855,1,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,2,   ,807D,4,43,      ,51410KK02000,20260901,99991231,COVER ASSY  ENGINE UNDER  NO.1,0,,578W,1,0,267H,2, ,,0,25,19,30,0,SP092002500460    ,3560,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260605,20260630,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,38,42,1,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260701,20260731,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,37,42,1,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260801,20260831,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,33,28,0,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477810K09000,20260901,99991231,COVER  DISC BRAKE DUST  FR RH,0,,579W,1,0,304C,15, ,,0,0,38,30,0,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260501,20260531,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,38,42,4,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260601,20260604,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,38,42,9,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260605,20260630,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,38,42,1,TP362             ,595,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260701,20260731,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,37,42,1,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260801,20260831,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,33,28,0,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,BP1,807D,4,43,      ,477820K09000,20260901,99991231,COVER  DISC BRAKE DUST  FR LH,0,,579W,1,0,305C,15, ,,0,0,38,30,0,TP362             ,595,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,17706VT02000,20221101,99991231,STAY SUB-ASSY  AIR CLEANER,0,,874W,B,0,733E,6, ,,10,34,34,34,0,TP363             ,690,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,583270K03000,20260501,20260531,INSULATOR MAIN MUFFLER HEAT,0,ASSY IMV4,520W,1,0,680B,20, ,,0,8,11,42,4,SC041007900195    ,268,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,583270K03000,20260601,20260604,INSULATOR MAIN MUFFLER HEAT,0,ASSY IMV4,520W,1,0,680B,20, ,,0,8,11,42,9,SC041007900195    ,268,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,583270K03000,20260605,20260731,INSULATOR MAIN MUFFLER HEAT,0,ASSY IMV4,520W,1,0,680B,20, ,,0,8,11,42,1,SC041007900195    ,268,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,583270K03000,20260801,20260831,INSULATOR MAIN MUFFLER HEAT,0,ASSY IMV4,520W,1,0,680B,20, ,,0,8,11,28,0,SC041007900195    ,268,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,CP1,807D,4,43,      ,583270K03000,20260901,99991231,INSULATOR MAIN MUFFLER HEAT,0,ASSY IMV4,520W,1,0,680B,20, ,,0,8,11,30,0,SC041007900195    ,268,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5000,1,DP1,807D,4,43,      ,48068VT01000,20260501,20260531,ARM SUB-ASSY  SUSPENSION LWR RH W/BUSH,0,,874W,1,0,738E,1, ,,0,27,14,42,5,TP562             ,3855,1,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5002,1,   ,807D,4,43,      ,77209VT05000,20260601,20260604,BRACKET SUB-ASSY  FUEL VAPOR LIQUID SEP,0,,874W,1,0,745E,12, ,,0,8,19,42,8,TP332             ,200,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK45000,20260605,20260731,BRACKET  WIRING HARNESS CLAMP,0,,579W,1,0,902C,200, ,,0,22,10,42,1,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KKB2000,20260501,20260531,BRACKET  WIRING HARNESS CLAMP,0,,757W 645B,1,0,480K,400, ,,0,8,11,42,4,TP331             ,18,400,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK45000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,579W,1,0,902C,200, ,,0,22,10,28,0,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK45000,20260901,99991231,BRACKET  WIRING HARNESS CLAMP,0,,579W,1,0,902C,200, ,,0,25,10,30,0,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK47000,20260501,20260731,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,886H,200, ,,0,8,11,42,200,TP332             ,20,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KKB2000,20260601,20260604,BRACKET  WIRING HARNESS CLAMP,0,,757W 645B,1,0,480K,400, ,,0,8,11,42,9,TP331             ,18,400,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK47000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,886H,200, ,,0,8,11,28,0,TP332             ,20,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK47000,20260901,99991231,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,886H,200, ,,0,8,11,30,200,TP332             ,20,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KKB2000,20260605,20260731,BRACKET  WIRING HARNESS CLAMP,0,,757W 645B,1,0,480K,400, ,,0,8,11,42,1,TP331             ,18,400,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KKB2000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,757W 645B,1,0,480K,400, ,,0,8,11,28,400,TP331             ,18,400,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KKB2000,20260901,99991231,BRACKET  WIRING HARNESS CLAMP,0,,757W 645B,1,0,480K,400, ,,0,8,11,30,400,TP331             ,18,400,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK22000,20260501,20260630,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,881H,100, ,,0,0,38,42,100,TP331             ,47,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK22000,20260701,20260731,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,881H,100, ,,0,0,37,42,0,TP331             ,47,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK22000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,881H,100, ,,0,0,33,28,0,TP331             ,47,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5004,1,   ,807D,4,43,      ,82715KK22000,20260901,99991231,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,881H,100, ,,0,0,38,30,0,TP331             ,47,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
